NOME,NUM,Latitude,Longitude,SEQ,GRUPO,SENTIDO,TIPO,ID_do_Itinerario,COD
"R. Holanda, 2017 - Bacacheri",120086,-25.391086654246,-49.256673119049,8,,Anti-Horário,Novo mobiliário,15241,21
"R. Des. Hugo Simas, 2796 - Pilarzinho",120030,-25.39685,-49.28791,20,,Anti-Horário,Novo mobiliário,15241,21
"Rua Alcino Guanabara, 4 - Hauer",150200,-25.485146268507,-49.257510262566,72,,Anti-Horário,Novo mobiliário,15241,21
"Rua Paulo Setúbal, 1017 - Hauer",150208,-25.487299470558,-49.256896472387,71,,Anti-Horário,Novo mobiliário,15241,21
"R. Francisco Ader, 341 - Novo Mundo",170001,-25.491726124297,-49.297145357767,57,,Anti-Horário,Domus,15241,21
"Rua Frei Gaspar Madre de Deus, 588 - Portão",170011,-25.48064631969,-49.298481690807,52,,Anti-Horário,Novo mobiliário,15241,21
"R. Dr. Lauro Wolff Valente, 92 - Portão",180101,-25.47304,-49.29711,49,,Anti-Horário,Novo mobiliário,15241,21
"R. André Zanetti, 100 - Vista Alegre",190632,-25.413366392027,-49.29079,27,,Anti-Horário,Novo mobiliário,15241,21
"Rua Júlio César Ribeiro de Sousa, 161 - Hauer",140013,-25.477701443292,-49.242505665773,78,,Anti-Horário,Novo mobiliário,15241,21
"Rua José Domingos M. Carvalho, 81 - Pilarzinho",190217,-25.400117807739,-49.288302361965,21,,Anti-Horário,Placa em poste,15241,21
"Av. Mal. Humberto de Alencar Castelo Branco, 611",130956,-25.432350670086,-49.23861236588,94,,Anti-Horário,Novo mobiliário,15241,21
"R. Padre Germano Mayer, 2016 - Hugo Lange",130116,-25.416713351421,-49.247785510416,102,,Anti-Horário,Novo mobiliário,15241,21
"Rua Bôrtolo Gusso, 24 - Capão Raso",150071,-25.495989684013,-49.286990991402,61,,Anti-Horário,Novo mobiliário,15241,21
"R. Carlos Dietzsch, 465 - Portão",180103,-25.471756949475,-49.298972054939,48,,Anti-Horário,Novo mobiliário,15241,21
"Rua São Mateus, 62 - Portão",170016,-25.476416682315,-49.297026326389,50,,Anti-Horário,Novo mobiliário,15241,21
"R. Vicente Ciccarino, 60 - Boa Vista",120566,-25.39843,-49.25151,4,,Anti-Horário,Chapéu chinês,15241,21
"Rua Reinaldo Issberner, 131 - Cajuru",140165,-25.45048,-49.22618,87,,Anti-Horário,Chapéu chinês,15241,21
"R. Cel. Francisco Heráclito dos Santos, 1611 - Guabirotuba",140176,-25.462059373494,-49.233880961971,82,,Anti-Horário,Novo mobiliário,15241,21
"Rua Evaristo da Veiga, 2517 - Boqueirão",150214,-25.49261,-49.25986,68,,Anti-Horário,Novo mobiliário,15241,21
"Av. Pres. Arthur da S Bernardes, 1012 - Santa Quitéria",180111,-25.46163,-49.30176,45,,Anti-Horário,Novo mobiliário,15241,21
"Av. Pres. Arthur da S Bernardes, 216 - Santa Quitéria",180117,-25.45441,-49.30424,43,,Anti-Horário,Novo mobiliário,15241,21
"R. Jacarezinho, 1357 - Mercês",190635,-25.4180179975,-49.290744868717,29,,Anti-Horário,Novo mobiliário,15241,21
"Rua José Rietmeyer, 471 - Uberaba",140035,-25.476163372831,-49.240004736666,79,,Anti-Horário,Novo mobiliário,15241,21
Terminal Cabral - 021 - Interbairros II (Anti-Horário),104405,-25.406451388846,-49.252240822616,106,14474,Anti-Horário,Plataforma,15241,21
"R. João Gava, 664 - Abranches",120075,-25.386007305659,-49.273035557217,13,,Anti-Horário,Novo mobiliário,15241,21
"R. Augusto Stresser, 1661 - Hugo Lange",130120,-25.417646710495,-49.244026125616,100,,Anti-Horário,Novo mobiliário,15241,21
"Av. Nossa Sra. da Luz, 2561 - Alto da Rua XV",130129,-25.42591,-49.24216,96,,Anti-Horário,Novo mobiliário,15241,21
"R. dos Funcionários, 1645 - Cabral, Curitiba - PR, 82590-300",130112,-25.412204234057,-49.246681023141,104,,Anti-Horário,Chapéu chinês,15241,21
"Av. Mal. Humberto de Alencar Castelo Branco, 197 - Jardim Social",130412,-25.429452401161,-49.240590215868,95,,Anti-Horário,Novo mobiliário,15241,21
"Rua Pedro Fabri, 241 - Cabral",120094,-25.401386650558,-49.253030969693,2,,Anti-Horário,Novo mobiliário,15241,21
"Rua Professora Olga Balster, 608 - Cajuru, Curitiba - PR, 82900-070",140166,-25.448052896215,-49.223125658722,88,,Anti-Horário,Placa em cano,15241,21
"R. Euclides da Cunha, 1762 - Bigorrilho",190205,-25.429828167512,-49.300474023314,34,,Anti-Horário,Novo mobiliário,15241,21
"R. Lúcio Rasera, 287 - Bigorrilho",190206,-25.428538941223,-49.3008395043,33,,Anti-Horário,Chapéu chinês,15241,21
"Rua Jacarezinho, 879 - Mercês",190212,-25.422448817794,-49.292638512897,30,,Anti-Horário,Novo mobiliário,15241,21
"R. João Tschannerl, 918 - Vista Alegre",190227,-25.403924582926,-49.289853031912,23,,Anti-Horário,Novo mobiliário,15241,21
"R. Amauri Lange Silvério, 1167 - Pilarzinho",120068,-25.387754110076,-49.282961805559,16,,Anti-Horário,Novo mobiliário,15241,21
"Rua Amauri Lange Silvério, 900 - Pilarzinho",120067,-25.390591148156,-49.283552228243,17,,Anti-Horário,Novo mobiliário,15241,21
"R. Augusto Stresser, 1941- Hugo Lange",130123,-25.417823558677,-49.241844148582,99,,Anti-Horário,Novo mobiliário,15241,21
"Rua dos Funcionários, 1252 - Cabral",130111,-25.409319381977,-49.249182507935,105,,Anti-Horário,Novo mobiliário,15241,21
"Rua Maria Trevisan Tortato, 642 - Novo Mundo",150070,-25.492558019642,-49.287391471519,60,,Anti-Horário,Novo mobiliário,15241,21
"Rua Francisco Derosso, 259 - Xaxim",150074,-25.49665548028,-49.272501224537,65,,Anti-Horário,Novo mobiliário,15241,21
"Rua Pedro Fabri, 2-100 - Cabral",120395,-25.399598532517,-49.253348811461,3,,Anti-Horário,Novo mobiliário,15241,21
"Rua Cel. Francisco Heráclito dos Santos, 2557 - Guabirotuba",140179,-25.47061,-49.23683,80,,Anti-Horário,Novo mobiliário,15241,21
"Rua Alcino Guanabara, 1521 - Hauer",150201,-25.48425,-49.25528,73,,Anti-Horário,Novo mobiliário,15241,21
"Rua Alcíno Guanabara, 1237 - Hauer",150203,-25.48322,-49.25275,74,,Anti-Horário,Chapéu chinês,15241,21
"Rua Alcino Guanabara, 907 - Hauer",150202,-25.48184,-49.24937,75,,Anti-Horário,Novo mobiliário,15241,21
"Rua Evaristo da Veiga, 2747 - Xaxim",150215,-25.493863841927,-49.262856472387,67,,Anti-Horário,Novo mobiliário,15241,21
"Rua Clara Polsin, 140 - Novo Mundo - Curitiba",150169,-25.49179742281,-49.288763935599,59,,Anti-Horário,Chapéu chinês,15241,21
"Rua Frei Gaspar Madre de Deus, 830 - Novo Mundo",170009,-25.48332,-49.29841,53,,Anti-Horário,Novo mobiliário,15241,21
"Av. Pres. Arthur da S Bernardes, 526 - Portão",180115,-25.45671,-49.30349,44,,Anti-Horário,Domus,15241,21
"Rua Ane Frank, 1600 - Hauer",140474,-25.481107627205,-49.246113790178,77,,Anti-Horário,Chapéu chinês,15241,21
"R. Gen. Mário Tourinho, 3762 - Seminário",181042,-25.45149311594,-49.304839392699,42,,Anti-Horário,Chapéu chinês,15241,21
"Av. Nossa Sra. da Luz, 931 - Hugo Lange",130125,-25.41999,-49.23958,98,,Anti-Horário,Novo mobiliário,15241,21
"R. Vicente Ciccarino, 222 - Boa Vista",120081,-25.397285812095,-49.250379606082,5,,Anti-Horário,Novo mobiliário,15241,21
"R. Padre Leonardo Nunes, 180 - Portão",180105,-25.468688128134,-49.299502254671,47,,Anti-Horário,Novo mobiliário,15241,21
"Rua Sebastião Malucelli, 458 - Novo Mundo",170006,-25.488531088344,-49.299716326389,55,,Anti-Horário,Novo mobiliário,15241,21
"R. Maj. Heitor Guimarães, 832 - Campina do Siqueira",180123,-25.44456,-49.30532,41,,Anti-Horário,Novo mobiliário,15241,21
"R. Jacarezinho, 1639 - Vista Alegre",190633,-25.415440928516,-49.290074139881,28,,Anti-Horário,Novo mobiliário,15241,21
"Av. Nossa Senhora da Penha, 295 - Cristo Rei",130312,-25.438976914005,-49.234727130059,91,,Anti-Horário,Novo mobiliário,15241,21
"R. Amauri Lange Silvério, 00511 - Pilarzinho",120041,-25.393425442425,-49.283993630137,18,,Anti-Horário,Novo mobiliário,15241,21
"R. Amauri Lange Silvério, 231 - Pilarzinho",120033,-25.394948890099,-49.28534879971,19,,Anti-Horário,Novo mobiliário,15241,21
Terminal Hauer - 021 - Interbairros II (Anti-Horário),105511,-25.481452926899,-49.246963144487,76,14487,Anti-Horário,Plataforma,15241,21
Terminal Capão da Imbuia - 021 - Interbairros II (Anti-Horário),104703,-25.439741033892,-49.222150028891,90,14478,Anti-Horário,Plataforma,15241,21
"Rua José Gomes de Abreu, 281 - Capão Raso",150073,-25.49597,-49.28082,63,,Anti-Horário,Novo mobiliário,15241,21
"R. Prof. Nilo Brandão, 328 - São Lourenço",120082,-25.38902,-49.26386,10,,Anti-Horário,Novo mobiliário,15241,21
"R. Holanda, 1132 - Boa Vista",120090,-25.39564,-49.25061,6,,Anti-Horário,Novo mobiliário,15241,21
"Rua Cel. Francisco Heráclito dos Santos, 1291 - Jardim das Américas",140175,-25.45971,-49.23291,83,,Anti-Horário,Novo mobiliário,15241,21
"Rua Cel. Francisco Heráclito dos Santos, 2051 - Guabirotuba",140178,-25.467648867864,-49.234889824572,81,,Anti-Horário,Novo mobiliário,15241,21
"Rua Sebastião Malucelli, 736, - Novo Mundo",170003,-25.49127,-49.29967,56,,Anti-Horário,Novo mobiliário,15241,21
"Av. Pres. Arthur da S Bernardes, 1476 - Portão",180109,-25.46601,-49.30076,46,,Anti-Horário,Novo mobiliário,15241,21
"R. Maj. Heitor Guimarães, 1002 - Campina do Siqueira",180124,-25.44206,-49.30762,40,,Anti-Horário,Novo mobiliário,15241,21
"Rua Major Heitor Guimarães, 1472 - Campina do Siqueira",180127,-25.43927,-49.31025,39,,Anti-Horário,Novo mobiliário,15241,21
"R. Antônio Grade, 526 - Vista Alegre",190223,-25.408850617951,-49.291806326389,25,,Anti-Horário,Novo mobiliário,15241,21
"R. João Tschannerl, 1207 - Pilarzinho",190229,-25.402099119281,-49.287760233135,22,,Anti-Horário,Novo mobiliário,15241,21
"R. Padre Agostinho, 2126 - Bigorrilho",190232,-25.431780310818,-49.300113148479,35,,Anti-Horário,Novo mobiliário,15241,21
Terminal Capão Raso - 021 - Interbairros II (Anti-Horário),104819,-25.4924683779,-49.293309034056,58,14497,Anti-Horário,Plataforma,15241,21
"R. Augusto Stresser, 1531 - Hugo Lange",130118,-25.417446847512,-49.246457548088,101,,Anti-Horário,Novo mobiliário,15241,21
"Av. Nossa Sra. da Luz, 2271 - Hugo Lange",130127,-25.423140930373,-49.241342449074,97,,Anti-Horário,Novo mobiliário,15241,21
"Rua Jaime Balão, 571 - Cabral",130114,-25.41408,-49.24697,103,,Anti-Horário,Novo mobiliário,15241,21
"R. Simão Mansur, 1-205 - Boa Vista",120085,-25.390194372366,-49.259590706329,9,,Anti-Horário,Novo mobiliário,15241,21
"Rua Cel. Francisco Heráclito dos Santos, 791 - Guabirotuba",140171,-25.4551,-49.23077,85,,Anti-Horário,Novo mobiliário,15241,21
"Rua João Gava, 826 - Abranches",120073,-25.385495460649,-49.275380233135,14,,Anti-Horário,Novo mobiliário,15241,21
"Rua Antônio Rebelatto, 432 - Xaxim",150217,-25.495256262091,-49.26667524785,66,,Anti-Horário,Novo mobiliário,15241,21
"Rua Infante Dom Henrique, 72 - Capão Raso",150221,-25.495831789059,-49.277655860119,64,,Anti-Horário,Novo mobiliário,15241,21
"R. André Zanetti, 382 -  Vista Alegre",190631,-25.411356340595,-49.292004139881,26,,Anti-Horário,Novo mobiliário,15241,21
"R. João Tschannerl, 564 - Vista Alegre",190225,-25.406562422802,-49.291903527613,24,,Anti-Horário,Novo mobiliário,15241,21
Terminal Campina do Siqueira - 021 - Interbairros II (Anti-Horário),104506,-25.435991809647,-49.307712311789,38,14506,Anti-Horário,Plataforma,15241,21
"Rua José Gomes de Abreu, 702 - Capão Raso",150072,-25.496265678061,-49.284287324715,62,,Anti-Horário,Novo mobiliário,15241,21
"Rua Cel. Francisco Heráclito dos Santos, 1071 - Jardim das Américas",140173,-25.457753108305,-49.232024581379,84,,Anti-Horário,Novo mobiliário,15241,21
"Rua Prof. Nilo Brandão, 672 - São Lourenço",120079,-25.387986418126,-49.266895247273,11,,Anti-Horário,Novo mobiliário,15241,21
"R. São Salvador, 19-209 - Pilarzinho",120071,-25.385374572871,-49.280927201223,15,,Anti-Horário,Novo mobiliário,15241,21
"R. Holanda, 1560 - Boa Vista",120088,-25.39347,-49.25333,7,,Anti-Horário,Novo mobiliário,15241,21
"Rua Paulo Setúbal, 1241 - Boqueirão",150210,-25.490024893716,-49.255573673611,70,,Anti-Horário,Novo mobiliário,15241,21
"Rua Evaristo da Veiga, 2205 - Boqueirão",150212,-25.49139305233,-49.256605743551,69,,Anti-Horário,Novo mobiliário,15241,21
"Rua Sebastião Malucelli, 142 - Novo Mundo",170007,-25.48571,-49.29971,54,,Anti-Horário,Novo mobiliário,15241,21
"Rua Jacarezinho, 1-159 - Mercês",190207,-25.425761051658,-49.298518784733,32,,Anti-Horário,Novo mobiliário,15241,21
"Rua Jacarezinho, 418-620 - Mercês",190209,-25.42441,-49.29556,31,,Anti-Horário,Novo mobiliário,15241,21
"R. Padre Agostinho, 2482 - Bigorrilho",190233,-25.432990097634,-49.303208892031,36,,Anti-Horário,Novo mobiliário,15241,21
"Rua Padre Agostinho, 2874 - São Francisco",190234,-25.434294288378,-49.306441690807,37,,Anti-Horário,Novo mobiliário,15241,21
"Rua Professora Olga Balster, 1015 - Cajuru, Curitiba - PR, 82900-070",141047,-25.44457239401,-49.221238542207,89,,Anti-Horário,Placa em poste,15241,21
Estação Tubo Praça da Bandeira - Inter 2 (Horário ),109045,-25.416557505903,-49.279266356006,14,41855,Horário,Estação tubo,15240,22
Terminal Cabral - 022 - Inter 2 (Horário),109086,-25.406600087468,-49.252187902972,16,14474,Horário,Plataforma,15240,22
Estação Tubo Praça das Nações,109048,-25.42592406059,-49.242351196663,3,26081,Horário,Estação tubo,15240,22
Estação Tubo Jardim das Américas,109034,-25.452382098156,-49.229970009274,5,26135,Horário,Estação tubo,15240,22
Terminal Hauer - 022 - Inter 2 (Horário),109108,-25.48144966711,-49.247394710789,7,14487,Horário,Estação tubo,15240,22
Terminal Portão - 022 - Inter 2 (Horário),109091,-25.475997037397,-49.292383487269,10,14499,Horário,Plataforma,15240,22
Estação Tubo Agrárias,109001,-25.410621916056,-49.248223893301,2,41854,Horário,Estação tubo,15240,22
Estação Tubo Mêrces,109046,-25.422359689289,-49.291559774807,13,14432,Horário,Estação tubo,15240,22
Estação Tubo Salgado Filho,109065,-25.471695546865,-49.237493109333,6,26037,Horário,Estação tubo,15240,22
Estação Tubo Xaxim,109077,-25.496289845744,-49.270365565109,8,26130,Horário,Estação tubo,15240,22
Terminal Capão Raso - 022 - Inter 2 (Horário),109095,-25.491786465484,-49.293088798846,9,14497,Horário,Plataforma,15240,22
Terminal Campina do Siqueira - 022 - Inter 2 (Horário),109125,-25.436224065833,-49.307513554027,12,14506,Horário,Plataforma,15240,22
Terminal Capão da Imbuia - 022 - Inter 2 (Horário),109119,-25.439824079466,-49.222280920335,4,14478,Horário,Plataforma,15240,22
Estação Tubo Centro Cívico  - Assembléia,109011,-25.415626406879,-49.266380996651,15,14560,Horário,Estação tubo,15240,22
Estação Tubo Santa Quitéria,109066,-25.459129997717,-49.302406792031,11,14415,Horário,Estação tubo,15240,22
Terminal Campina do Siqueira - 023 - Inter 2 (Anti-Horário) - 024 - C.Raso - Camp.Siqueira,109167,-25.435855889927,-49.307661075523,1,14506,Anti-Horário(Circular),Plataforma,15218,23
Estação Tubo Jardim das Américas,109034,-25.452382098156,-49.229970009274,8,26135,Anti-Horário(Circular),Estação tubo,15218,23
Estação Tubo Salgado Filho,109065,-25.471695546865,-49.237493109333,7,26037,Anti-Horário(Circular),Estação tubo,15218,23
Terminal Capão Raso - 023 - Inter 2 (Anti-Horário) / 508-Sítio Cercado (Anti-Horário),109093,-25.492322735256,-49.293668155993,4,14497,Anti-Horário(Circular),Plataforma,15218,23
Estação Tubo Centro Cívico - Palácio Iguaçú,109012,-25.415420483986,-49.267928631252,13,14434,Anti-Horário(Circular),Estação tubo,15218,23
Terminal Cabral - 023 - Inter 2 (Anti-Horário),109083,-25.406516459418,-49.253004182335,12,14474,Anti-Horário(Circular),Plataforma,15218,23
Estação Tubo Mercês,109047,-25.422406165926,-49.291661329815,15,14432,Anti-Horário(Circular),Estação tubo,15218,23
Terminal Portão - 023 - Inter 2 (Anti-Horário),109089,-25.476420782687,-49.292804594084,3,14499,Anti-Horário(Circular),Plataforma,15218,23
Estação Tubo Santa Quitéria,109067,-25.45914452819,-49.302459095107,2,14415,Anti-Horário(Circular),Estação tubo,15218,23
Estação Tubo Praça das Nações,109048,-25.42592406059,-49.242351196663,10,26081,Anti-Horário(Circular),Estação tubo,15218,23
Estação Tubo Agrárias,109001,-25.410621916056,-49.248223893301,11,41854,Anti-Horário(Circular),Estação tubo,15218,23
Estação Tubo Xaxim,109077,-25.496289845744,-49.270365565109,5,26130,Anti-Horário(Circular),Estação tubo,15218,23
Estação Tubo Teffé - 023-Inter 2 (Anti-Horário),109069,-25.414534616689,-49.279617725387,14,41856,Anti-Horário(Circular),Estação tubo,15218,23
Terminal Capão da Imbuia - 023 - Inter 2 (Anti-Horário),109117,-25.439724117864,-49.222056583467,9,14478,Anti-Horário(Circular),Plataforma,15218,23
Terminal Hauer - 023 - Inter 2 (Anti-Horário),109109,-25.481429086091,-49.246864974509,6,14487,Anti-Horário(Circular),Estação tubo,15218,23
Terminal Portão - 022 - Inter 2 (Horário),109091,-25.475997037397,-49.292383487269,2,14499,Terminal Campina do Siqueira,Plataforma,487,24
Terminal Portão - 023 - Inter 2 (Anti-Horário),109089,-25.476420782687,-49.292804594084,3,14499,Terminal Capão Raso,Plataforma,1723,24
Estação Tubo Santa Quitéria,109066,-25.459129997717,-49.302406792031,6,14415,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Estação tubo,8813,24
Terminal Campina do Siqueira - 023 - Inter 2 (Anti-Horário) - 024 - C.Raso - Camp.Siqueira,109167,-25.435855889927,-49.307661075523,1,14506,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Plataforma,8813,24
Terminal Capão Raso - 022 - Inter 2 (Horário),109095,-25.491786465484,-49.293088798846,12,14497,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Plataforma,8813,24
Estação Tubo Santa Quitéria,109067,-25.45914452819,-49.302459095107,2,14415,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Estação tubo,8813,24
Terminal Campina do Siqueira - 022 - Inter 2 (Horário),109125,-25.436224065833,-49.307513554027,7,14506,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Plataforma,8813,24
Estação Tubo Mercês,109047,-25.422406165926,-49.291661329815,8,14432,Atendimento Term. Capão Raso-Mercês Via Camp.Siqueira,Estação tubo,8813,24
Terminal Campina do Siqueira - 020 - Interbairros II (Horário),104501,-25.435877965682,-49.306887532517,23,14506,Terminal Campina do Siqueira,Plataforma,2183,27
"Rua São Mateus, 187 - Portão",170015,-25.477029631183,-49.29685654048,9,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"R. Dr. Lauro Wolff Valente, 43 - Portão",180102,-25.472654108654,-49.296993925791,10,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"Rua Frei Gaspar Madre de Deus, 821 - Novo Mundo",170010,-25.483289734266,-49.298261341105,6,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"R. Cel. Airton Plaisant, 1767  - Portão",180106,-25.468682060746,-49.300689708004,12,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"Av. Pres. Arthur da S Bernardes, 1343 - Portão",180110,-25.465404432738,-49.300395364418,14,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"R. Carlos Dietzsch, 465 - Portão",180103,-25.471756949475,-49.298972054939,10,,Terminal Capão Raso,Novo mobiliário,2184,27
"Av. Pres. Arthur da S Bernardes, 1476 - Portão",180109,-25.46601,-49.30076,8,,Terminal Capão Raso,Novo mobiliário,2184,27
Terminal Capão Raso - 020 - Interbairros II (Horário),104805,-25.492282787478,-49.293082763875,1,14497,Terminal Campina do Siqueira,Plataforma,2183,27
"Rua Frei Gaspar Madre de Deus, 451 - Portão",170012,-25.480605738536,-49.298331953373,7,,Terminal Campina do Siqueira,Novo mobiliário,2183,27
"Rua Itatiaia, 472 - Portão",170013,-25.47791,-49.29761,13,,Terminal Capão Raso,Novo mobiliário,2184,27
